step,train_loss,pre_clip_gradient_norm,clipped,learning_rate,attention_future_edge_probability
80,1.3875622749328613,0.3175455331802368,0,8.000000000000001e-06,0.0030434699317211105
81,1.4292701482772827,0.30383557081222534,0,8.1e-06,0.0030815133058676243
82,1.3836792707443237,0.30685070157051086,0,8.2e-06,0.0031195566800141378
83,1.3704469203948975,0.2908671796321869,0,8.3e-06,0.0031576000541606516
84,1.4017436504364014,0.29623180627822876,0,8.400000000000001e-06,0.003195643428307166
85,1.3908344507217407,0.27992793917655945,0,8.5e-06,0.00323368680245368
86,1.3818981647491455,0.23187677562236786,0,8.6e-06,0.0032717301766001937
87,1.3859938383102417,0.2288842648267746,0,8.700000000000001e-06,0.0033097735507467076
88,1.3953826427459717,0.24425292015075684,0,8.8e-06,0.0033478169248932215
89,1.3563201427459717,0.21948795020580292,0,8.900000000000001e-06,0.0033858602990397353
90,1.3506861925125122,0.22183993458747864,0,9e-06,0.003423903673186249
91,1.4135355949401855,0.24096567928791046,0,9.100000000000001e-06,0.003461947047332763
92,1.3683336973190308,0.19699281454086304,0,9.200000000000002e-06,0.003499990421479277
93,1.3383829593658447,0.1990259438753128,0,9.3e-06,0.003538033795625791
94,1.3461575508117676,0.15818923711776733,0,9.4e-06,0.0035760771697723043
95,1.413071870803833,0.18389737606048584,0,9.5e-06,0.0036141205439188186
96,1.3231735229492188,0.17459508776664734,0,9.600000000000001e-06,0.0036521639180653325
97,1.361095666885376,0.14996561408042908,0,9.7e-06,0.0036902072922118463
98,1.3720797300338745,0.15009506046772003,0,9.800000000000001e-06,0.00372825066635836
99,1.3335554599761963,0.14230753481388092,0,9.9e-06,0.003766294040504874
100,1.3557113409042358,0.1414255052804947,0,1e-05,0.003804337414651388
101,1.3553366661071777,0.16133105754852295,0,1e-05,0.003842380788797902
102,1.3450212478637695,0.14772622287273407,0,1e-05,0.0038804241629444157
103,1.3987255096435547,0.17287971079349518,0,1e-05,0.00391846753709093
104,1.3296942710876465,0.13437597453594208,0,1e-05,0.003956510911237444
105,1.347545862197876,0.1221061497926712,0,1e-05,0.003994554285383958
106,1.3134198188781738,0.09689222276210785,0,1e-05,0.004032597659530472
107,1.328664779663086,0.12365549802780151,0,1e-05,0.0040706410336769855
108,1.3397457599639893,0.11320161819458008,0,1e-05,0.004108684407823499
109,1.3284192085266113,0.10101470351219177,0,1e-05,0.004146727781970013
110,1.3315722942352295,0.12083400040864944,0,1e-05,0.004184771156116527
111,1.3403030633926392,0.10958260297775269,0,1e-05,0.004222814530263041
112,1.3647451400756836,0.09984537214040756,0,1e-05,0.004260857904409555
113,1.3688164949417114,0.0920143872499466,0,1e-05,0.004298901278556068
114,1.3634545803070068,0.10063281655311584,0,1e-05,0.004336944652702582
115,1.3415197134017944,0.10442084074020386,0,1e-05,0.004374988026849096
116,1.3212780952453613,0.1034897118806839,0,1e-05,0.0044130314009956095
117,1.335094690322876,0.08758080005645752,0,1e-05,0.004451074775142123
118,1.3368990421295166,0.09344427287578583,0,1e-05,0.004489118149288637
119,1.352190375328064,0.09537418186664581,0,1e-05,0.004527161523435151
120,1.3591458797454834,0.11222169548273087,0,1e-05,0.004565204897581665
121,1.3364617824554443,0.09562636911869049,0,1e-05,0.004603248271728179
122,1.3421506881713867,0.09111481159925461,0,1e-05,0.004641291645874693
123,1.3341326713562012,0.08563639968633652,0,1e-05,0.0046793350200212075
124,1.3324133157730103,0.08663470298051834,0,1e-05,0.004717378394167721
125,1.3223152160644531,0.08517462760210037,0,1e-05,0.004755421768314235
126,1.3346315622329712,0.07117015868425369,0,1e-05,0.004793465142460749
127,1.3097562789916992,0.10835564881563187,0,1e-05,0.004831508516607263
128,1.3208156824111938,0.09981170296669006,0,1e-05,0.004869551890753777
129,1.3642258644104004,0.11355096101760864,0,1e-05,0.004907595264900291
130,1.354705810546875,0.09781822562217712,0,1e-05,0.004945638639046805
131,1.3406082391738892,0.07710199803113937,0,1e-05,0.0049836820131933185
132,1.3158504962921143,0.08718971908092499,0,1e-05,0.005021725387339832
133,1.3616164922714233,0.08811730146408081,0,1e-05,0.005059768761486346
134,1.3185945749282837,0.08111169189214706,0,1e-05,0.00509781213563286
135,1.3310389518737793,0.07806558907032013,0,1e-05,0.005135855509779374
136,1.3183789253234863,0.0799865871667862,0,1e-05,0.005173898883925888
137,1.3276677131652832,0.07805440574884415,0,1e-05,0.005211942258072402
138,1.3652266263961792,0.09812039881944656,0,1e-05,0.005249985632218915
139,1.3145325183868408,0.07170838862657547,0,1e-05,0.005288029006365429
140,1.3617504835128784,0.06479155272245407,0,1e-05,0.0053260723805119425
141,1.3304063081741333,0.07529404014348984,0,1e-05,0.005364115754658456
142,1.3455326557159424,0.07149404287338257,0,1e-05,0.00540215912880497
143,1.3693140745162964,0.08282166719436646,0,1e-05,0.005440202502951484
144,1.3452792167663574,0.06726372241973877,0,1e-05,0.005478245877097998
145,1.357549786567688,0.06949608027935028,0,1e-05,0.005516289251244513
146,1.335553765296936,0.10505612194538116,0,1e-05,0.005554332625391027
147,1.322481632232666,0.07728435844182968,0,1e-05,0.0055923759995375405
148,1.3409345149993896,0.09486711770296097,0,1e-05,0.005630419373684054
149,1.3640434741973877,0.08289813995361328,0,1e-05,0.005668462747830568
150,1.3225313425064087,0.07787428051233292,0,1e-05,0.005706506121977082
151,1.3125888109207153,0.07893610000610352,0,1e-05,0.005744549496123596
152,1.3522639274597168,0.07819811999797821,0,1e-05,0.00578259287027011
153,1.279528260231018,0.07505668699741364,0,1e-05,0.005820636244416624
154,1.3177350759506226,0.07918403297662735,0,1e-05,0.005858679618563138
155,1.3547155857086182,0.08744515478610992,0,1e-05,0.0058967229927096515
156,1.3324179649353027,0.07595335692167282,0,1e-05,0.005934766366856165
157,1.3495442867279053,0.08630693703889847,0,1e-05,0.005972809741002679
158,1.335904598236084,0.07657968252897263,0,1e-05,0.006010853115149193
159,1.3535971641540527,0.06911661475896835,0,1e-05,0.006048896489295707
160,1.3604499101638794,0.08309341222047806,0,1e-05,0.006086939863442221
161,1.3578413724899292,0.06851495802402496,0,1e-05,0.006124983237588735
162,1.3275036811828613,0.057468753308057785,0,1e-05,0.006163026611735249
163,1.3461024761199951,0.06801274418830872,0,1e-05,0.006201069985881762
164,1.3295888900756836,0.0666847974061966,0,1e-05,0.0062391133600282755
165,1.340991735458374,0.06464327126741409,0,1e-05,0.006277156734174789
166,1.3271808624267578,0.06931468844413757,0,1e-05,0.006315200108321303
167,1.3135225772857666,0.08111050724983215,0,1e-05,0.006353243482467818
168,1.3042925596237183,0.0761198177933693,0,1e-05,0.006391286856614332
169,1.3336774110794067,0.0917535051703453,0,1e-05,0.006429330230760846
170,1.3509570360183716,0.06292955577373505,0,1e-05,0.00646737360490736
171,1.3035427331924438,0.09032145142555237,0,1e-05,0.0065054169790538735
172,1.3646503686904907,0.07399740070104599,0,1e-05,0.006543460353200387
173,1.3155221939086914,0.0731530711054802,0,1e-05,0.006581503727346901
174,1.3164293766021729,0.07117629796266556,0,1e-05,0.006619547101493415
175,1.3418586254119873,0.06925494968891144,0,1e-05,0.006657590475639929
176,1.3300272226333618,0.07504351437091827,0,1e-05,0.006695633849786443
177,1.3309650421142578,0.06432013213634491,0,1e-05,0.006733677223932957
178,1.3438644409179688,0.08248718082904816,0,1e-05,0.006771720598079471
179,1.346843957901001,0.06580132246017456,0,1e-05,0.0068097639722259845
180,1.3526923656463623,0.08602640777826309,0,1e-05,0.006847807346372498
181,1.3568572998046875,0.06037530303001404,0,1e-05,0.006885850720519012
182,1.3455629348754883,0.0819946750998497,0,1e-05,0.006923894094665526
183,1.3259365558624268,0.07977798581123352,0,1e-05,0.00696193746881204
184,1.314620852470398,0.06199442595243454,0,1e-05,0.006999980842958554
185,1.3540455102920532,0.07150720804929733,0,1e-05,0.007038024217105068
186,1.342372179031372,0.07115566730499268,0,1e-05,0.007076067591251582
187,1.3574390411376953,0.058193471282720566,0,1e-05,0.0071141109653980955
188,1.3405225276947021,0.08104944974184036,0,1e-05,0.0071521543395446086
189,1.318284511566162,0.06160350516438484,0,1e-05,0.007190197713691123
190,1.3590385913848877,0.06376767158508301,0,1e-05,0.007228241087837637
191,1.3261899948120117,0.07983153313398361,0,1e-05,0.007266284461984151
192,1.31816565990448,0.06840918958187103,0,1e-05,0.007304327836130665
193,1.3373019695281982,0.06601426005363464,0,1e-05,0.007342371210277179
194,1.3385820388793945,0.0670742616057396,0,1e-05,0.007380414584423693
195,1.3387988805770874,0.06954913586378098,0,1e-05,0.0074184579585702065
196,1.3523281812667847,0.07649710029363632,0,1e-05,0.00745650133271672
197,1.3283522129058838,0.09352324903011322,0,1e-05,0.007494544706863234
198,1.3399077653884888,0.0761832445859909,0,1e-05,0.007532588081009748
199,1.3620811700820923,0.05315753072500229,0,1e-05,0.007570631455156262
200,1.3415541648864746,0.07155955582857132,0,1e-05,0.007608674829302776
201,1.2887864112854004,0.0818290114402771,0,1e-05,0.007646718203449289
202,1.370762825012207,0.07426867634057999,0,1e-05,0.007684761577595804
203,1.3895436525344849,0.09270995110273361,0,1e-05,0.007722804951742317
204,1.3529741764068604,0.06881332397460938,0,1e-05,0.007760848325888831
205,1.3628202676773071,0.06536196917295456,0,1e-05,0.007798891700035344
206,1.3407127857208252,0.06839264184236526,0,1e-05,0.00783693507418186
207,1.3263561725616455,0.07490795850753784,0,1e-05,0.007874978448328372
208,1.30873703956604,0.07866989076137543,0,1e-05,0.007913021822474888
209,1.317209243774414,0.05756523087620735,0,1e-05,0.0079510651966214
210,1.3710004091262817,0.08279557526111603,0,1e-05,0.007989108570767916
211,1.33322274684906,0.08609241992235184,0,1e-05,0.008027151944914428
212,1.3254504203796387,0.07283462584018707,0,1e-05,0.008065195319060943
213,1.3332903385162354,0.0833013728260994,0,1e-05,0.008103238693207455
214,1.3380197286605835,0.08348757773637772,0,1e-05,0.008141282067353971
215,1.3336858749389648,0.06543654948472977,0,1e-05,0.008179325441500483
216,1.3409024477005005,0.0833389014005661,0,1e-05,0.008217368815646999
217,1.3385183811187744,0.08886123448610306,0,1e-05,0.008255412189793511
218,1.3356250524520874,0.07023236900568008,0,1e-05,0.008293455563940027
219,1.3430235385894775,0.07446363568305969,0,1e-05,0.008331498938086539
220,1.3634922504425049,0.07561337947845459,0,1e-05,0.008369542312233054
221,1.3232942819595337,0.06144217029213905,0,1e-05,0.008407585686379566
222,1.351759433746338,0.06751944124698639,0,1e-05,0.008445629060526082
223,1.3509607315063477,0.0681406781077385,0,1e-05,0.008483672434672596
224,1.3355287313461304,0.07672807574272156,0,1e-05,0.00852171580881911
225,1.3051421642303467,0.06434821337461472,0,1e-05,0.008559759182965624
226,1.3120408058166504,0.11522772908210754,0,1e-05,0.008597802557112136
227,1.3252581357955933,0.11308634281158447,0,1e-05,0.008635845931258651
228,1.3223384618759155,0.07116635888814926,0,1e-05,0.008673889305405164
229,1.3112363815307617,0.08053935319185257,0,1e-05,0.00871193267955168
230,1.3334078788757324,0.09211596101522446,0,1e-05,0.008749976053698191
231,1.3439158201217651,0.09429260343313217,0,1e-05,0.008788019427844707
232,1.3482556343078613,0.0669267326593399,0,1e-05,0.008826062801991219
233,1.328951120376587,0.07323414087295532,0,1e-05,0.008864106176137735
234,1.345816731452942,0.0703999325633049,0,1e-05,0.008902149550284247
235,1.3379902839660645,0.06540809571743011,0,1e-05,0.008940192924430762
236,1.3610169887542725,0.06768465042114258,0,1e-05,0.008978236298577275
237,1.3655933141708374,0.06440164893865585,0,1e-05,0.00901627967272379
238,1.342646598815918,0.06929230690002441,0,1e-05,0.009054323046870302
239,1.313895344734192,0.06866004317998886,0,1e-05,0.009092366421016818
240,1.3623672723770142,0.06733798235654831,0,1e-05,0.00913040979516333
241,1.316629409790039,0.06563824415206909,0,1e-05,0.009168453169309846
242,1.338193416595459,0.0757988914847374,0,1e-05,0.009206496543456358
243,1.345739483833313,0.08627809584140778,0,1e-05,0.009244539917602873
244,1.3398876190185547,0.07733042538166046,0,1e-05,0.009282583291749386
245,1.3617620468139648,0.06720507144927979,0,1e-05,0.009320626665895901
246,1.34529709815979,0.07815171778202057,0,1e-05,0.009358670040042415
247,1.341888666152954,0.07180137932300568,0,1e-05,0.009396713414188929
248,1.3402687311172485,0.07621815800666809,0,1e-05,0.009434756788335443
249,1.3610330820083618,0.07584952563047409,0,1e-05,0.009472800162481957
250,1.3064374923706055,0.0749562457203865,0,1e-05,0.00951084353662847
251,1.3410190343856812,0.08735353499650955,0,1e-05,0.009548886910774983
252,1.354612112045288,0.07203695923089981,0,1e-05,0.009586930284921498
253,1.3378760814666748,0.07372204214334488,0,1e-05,0.00962497365906801
254,1.3101171255111694,0.07072645425796509,0,1e-05,0.009663017033214526
255,1.3514328002929688,0.06576624512672424,0,1e-05,0.009701060407361038
256,1.3431028127670288,0.08090417087078094,0,1e-05,0.009739103781507554
257,1.3379302024841309,0.07352598011493683,0,1e-05,0.009777147155654066
258,1.3402130603790283,0.07887540757656097,0,1e-05,0.009815190529800582
259,1.3389266729354858,0.0775785893201828,0,1e-05,0.009853233903947094
260,1.3525748252868652,0.07177295535802841,0,1e-05,0.00989127727809361
261,1.3534860610961914,0.06340107321739197,0,1e-05,0.009929320652240121
262,1.3226667642593384,0.07207471877336502,0,1e-05,0.009967364026386637
263,1.351428508758545,0.08122412860393524,0,1e-05,0.010010938862458161
264,1.3380439281463623,0.07836031913757324,0,1e-05,0.010087898435673029
265,1.325901746749878,0.06979489326477051,0,1e-05,0.010164858008887893
266,1.3497991561889648,0.07931855320930481,0,1e-05,0.010241817582102759
267,1.315679907798767,0.0656501054763794,0,1e-05,0.010318777155317623
268,1.3503811359405518,0.0632401704788208,0,1e-05,0.01039573672853249
269,1.320826768875122,0.09083366394042969,0,1e-05,0.010472696301747355
270,1.3362127542495728,0.07111920416355133,0,1e-05,0.01054965587496222
271,1.353672742843628,0.10038969665765762,0,1e-05,0.010626615448177085
272,1.3520305156707764,0.08249936252832413,0,1e-05,0.010703575021391952
273,1.332277774810791,0.08556078374385834,0,1e-05,0.010780534594606817
274,1.3319945335388184,0.07130400836467743,0,1e-05,0.010857494167821682
275,1.3361506462097168,0.06812012195587158,0,1e-05,0.010934453741036547
276,1.3070318698883057,0.07123439759016037,0,1e-05,0.01101141331425141
277,1.3197996616363525,0.07720372825860977,0,1e-05,0.011088372887466278
278,1.316041111946106,0.08769098669290543,0,1e-05,0.01116533246068114
279,1.3383538722991943,0.0678577795624733,0,1e-05,0.011242292033896008
280,1.3288307189941406,0.05773404985666275,0,1e-05,0.011319251607110873
281,1.32016122341156,0.07353449612855911,0,1e-05,0.01139621118032574
282,1.3263440132141113,0.07582242041826248,0,1e-05,0.011473170753540603
283,1.343044400215149,0.07210107147693634,0,1e-05,0.01155013032675547
284,1.3082438707351685,0.07071973383426666,0,1e-05,0.011627089899970335
285,1.325648307800293,0.08988986909389496,0,1e-05,0.0117040494731852
286,1.2725814580917358,0.08454269170761108,0,1e-05,0.011781009046400065
287,1.311493992805481,0.08743627369403839,0,1e-05,0.011857968619614932
288,1.3343071937561035,0.06684820353984833,0,1e-05,0.011934928192829796
289,1.3448622226715088,0.07710807025432587,0,1e-05,0.012011887766044664
290,1.3461151123046875,0.07416308671236038,0,1e-05,0.012088847339259527
291,1.3611366748809814,0.08685752749443054,0,1e-05,0.012165806912474394
292,1.3250919580459595,0.07804815471172333,0,1e-05,0.012242766485689258
293,1.3207390308380127,0.06506900489330292,0,1e-05,0.012319726058904124
294,1.3294003009796143,0.08006727695465088,0,1e-05,0.012396685632118988
295,1.3253298997879028,0.07668858021497726,0,1e-05,0.012473645205333856
296,1.3703174591064453,0.07992830127477646,0,1e-05,0.01255060477854872
297,1.3371045589447021,0.10155002772808075,0,1e-05,0.012627564351763586
298,1.3515849113464355,0.09415899217128754,0,1e-05,0.01270452392497845
299,1.2940269708633423,0.0627351775765419,0,1e-05,0.012781483498193318
300,1.3117377758026123,0.11605684459209442,0,1e-05,0.012858443071408182
301,1.3331489562988281,0.07265208661556244,0,1e-05,0.012935402644623045
302,1.3112406730651855,0.07101508975028992,0,1e-05,0.013012362217837912
303,1.3412171602249146,0.08944699913263321,0,1e-05,0.013089321791052776
304,1.3184412717819214,0.06921625882387161,0,1e-05,0.013166281364267642
305,1.350515365600586,0.0729106143116951,0,1e-05,0.013243240937482506
306,1.3100616931915283,0.06407392024993896,0,1e-05,0.013320200510697374
307,1.328079342842102,0.08565598726272583,0,1e-05,0.013397160083912238
308,1.3405790328979492,0.0663776770234108,0,1e-05,0.013474119657127106
309,1.29749596118927,0.10919097065925598,0,1e-05,0.013551079230341968
310,1.326594591140747,0.06488846242427826,0,1e-05,0.013628038803556836
311,1.3499269485473633,0.07988178730010986,0,1e-05,0.0137049983767717
312,1.3174197673797607,0.1024729534983635,0,1e-05,0.013781957949986566
313,1.3292715549468994,0.07467083632946014,0,1e-05,0.01385891752320143
314,1.3328685760498047,0.06371522694826126,0,1e-05,0.013935877096416298
315,1.340578317642212,0.07746926695108414,0,1e-05,0.01401283666963116
316,1.3515207767486572,0.0748366117477417,0,1e-05,0.01408979624284603
317,1.299802303314209,0.06668996065855026,0,1e-05,0.014166755816060892
318,1.3552205562591553,0.0866384282708168,0,1e-05,0.01424371538927576
319,1.3420017957687378,0.0829542800784111,0,1e-05,0.014320674962490624
320,1.3125568628311157,0.07339698821306229,0,1e-05,0.01439763453570549
321,1.335494041442871,0.06561494618654251,0,1e-05,0.014474594108920354
322,1.347646951675415,0.07854422181844711,0,1e-05,0.014551553682135222
323,1.3414918184280396,0.07172749191522598,0,1e-05,0.014628513255350084
324,1.341347575187683,0.07992223650217056,0,1e-05,0.014705472828564953
325,1.3545552492141724,0.06592769175767899,0,1e-05,0.014782432401779816
326,1.3259260654449463,0.0763547420501709,0,1e-05,0.01485939197499468
327,1.3489322662353516,0.08179084211587906,0,1e-05,0.014936351548209548
328,1.3421317338943481,0.07176844775676727,0,1e-05,0.01501331112142441
329,1.3060749769210815,0.08340105414390564,0,1e-05,0.015090270694639278
330,1.325426459312439,0.06552817672491074,0,1e-05,0.015167230267854142
331,1.3248674869537354,0.07209157198667526,0,1e-05,0.015244189841069008
332,1.346121072769165,0.07222021371126175,0,1e-05,0.015321149414283874
333,1.3290408849716187,0.10700540989637375,0,1e-05,0.01539810898749874
334,1.3558344841003418,0.0838642418384552,0,1e-05,0.015475068560713604
335,1.3465871810913086,0.08367152512073517,0,1e-05,0.015552028133928471
336,1.3134849071502686,0.07174228131771088,0,1e-05,0.015628987707143334
337,1.3678162097930908,0.057253602892160416,0,1e-05,0.0157059472803582
338,1.3433969020843506,0.06992364674806595,0,1e-05,0.015782906853573066
339,1.331682801246643,0.08840286731719971,0,1e-05,0.01585986642678793
340,1.3098822832107544,0.07327946275472641,0,1e-05,0.015936826000002798
341,1.322767972946167,0.0693584531545639,0,1e-05,0.016013785573217663
342,1.3455898761749268,0.07725175470113754,0,1e-05,0.016090745146432526
343,1.3175379037857056,0.09334134310483932,0,1e-05,0.016167704719647395
344,1.3348039388656616,0.0873238816857338,0,1e-05,0.016244664292862258
345,1.3590028285980225,0.06459025293588638,0,1e-05,0.016321623866077127
346,1.3194270133972168,0.05971261486411095,0,1e-05,0.01639858343929199
347,1.3134562969207764,0.08372674882411957,0,1e-05,0.016475543012506855
348,1.342454195022583,0.07650500535964966,0,1e-05,0.016552502585721718
349,1.316490888595581,0.06693907827138901,0,1e-05,0.016629462158936587
350,1.3092868328094482,0.08219178020954132,0,1e-05,0.01670642173215145
351,1.3061563968658447,0.0797281414270401,0,1e-05,0.016783381305366316
352,1.3495585918426514,0.0775778591632843,0,1e-05,0.01686034087858118
353,1.313249111175537,0.07555770874023438,0,1e-05,0.016937300451796047
354,1.3159116506576538,0.06947537511587143,0,1e-05,0.017014260025010913
355,1.3447684049606323,0.0879843458533287,0,1e-05,0.017091219598225776
356,1.3324785232543945,0.08526062220335007,0,1e-05,0.017168179171440645
357,1.327937364578247,0.10227325558662415,0,1e-05,0.017245138744655508
358,1.3245421648025513,0.08090446889400482,0,1e-05,0.017322098317870373
359,1.325013518333435,0.07644433528184891,0,1e-05,0.01739905789108524
360,1.3490808010101318,0.08857613056898117,0,1e-05,0.017476017464300105
361,1.3356045484542847,0.08890287578105927,0,1e-05,0.017552977037514968
362,1.307335376739502,0.08819981664419174,0,1e-05,0.017629936610729837
363,1.340874195098877,0.08880327641963959,0,1e-05,0.0177068961839447
364,1.2965116500854492,0.08247105777263641,0,1e-05,0.017783855757159565
365,1.3182958364486694,0.06438998132944107,0,1e-05,0.01786081533037443
366,1.3259577751159668,0.08206561207771301,0,1e-05,0.017937774903589297
367,1.3323088884353638,0.07362446933984756,0,1e-05,0.018014734476804163
368,1.3366578817367554,0.07511372864246368,0,1e-05,0.01809169405001903
369,1.3181657791137695,0.08403503149747849,0,1e-05,0.018168653623233895
370,1.3003796339035034,0.08618424087762833,0,1e-05,0.01824561319644876
371,1.3503763675689697,0.08089616894721985,0,1e-05,0.018322572769663623
372,1.31486177444458,0.06943464279174805,0,1e-05,0.018399532342878493
373,1.3073924779891968,0.07007481157779694,0,1e-05,0.018476491916093355
