step,train_loss,pre_clip_gradient_norm,clipped,learning_rate,attention_future_edge_probability
441,1.3086347579956055,0.08131713420152664,0,5e-05,1.0
442,1.3080384731292725,0.07845954596996307,0,5e-05,1.0
443,1.3256531953811646,0.07307135313749313,0,5e-05,1.0
444,1.32466721534729,0.062111955136060715,0,5e-05,1.0
445,1.3236364126205444,0.06502015143632889,0,5e-05,1.0
446,1.3162416219711304,0.07534101605415344,0,5e-05,1.0
447,1.3223658800125122,0.07466863095760345,0,5e-05,1.0
448,1.3280960321426392,0.10101363807916641,0,5e-05,1.0
449,1.321990966796875,0.08668901026248932,0,5e-05,1.0
450,1.3175939321517944,0.068818598985672,0,5e-05,1.0
451,1.3274434804916382,0.07548322528600693,0,5e-05,1.0
452,1.3093948364257812,0.07635620981454849,0,5e-05,1.0
453,1.3176767826080322,0.06407381594181061,0,5e-05,1.0
454,1.3192158937454224,0.0799083337187767,0,5e-05,1.0
455,1.30986487865448,0.09432188421487808,0,5e-05,1.0
456,1.325715184211731,0.07379810512065887,0,5e-05,1.0
457,1.3167378902435303,0.08624841272830963,0,5e-05,1.0
458,1.3088328838348389,0.08336500078439713,0,5e-05,1.0
459,1.3202072381973267,0.07610045373439789,0,5e-05,1.0
460,1.3175300359725952,0.10277112573385239,0,5e-05,1.0
461,1.3223291635513306,0.1152045875787735,0,5e-05,1.0
462,1.3350262641906738,0.12421639263629913,0,5e-05,1.0
463,1.322712779045105,0.07079095393419266,0,5e-05,1.0
464,1.331787109375,0.08263659477233887,0,5e-05,1.0
465,1.3245147466659546,0.07125224173069,0,5e-05,1.0
466,1.3057774305343628,0.07468003779649734,0,5e-05,1.0
467,1.3267440795898438,0.0829770565032959,0,5e-05,1.0
468,1.315555453300476,0.07167841494083405,0,5e-05,1.0
469,1.306997537612915,0.10441611707210541,0,5e-05,1.0
470,1.3151130676269531,0.07745224237442017,0,5e-05,1.0
471,1.3275407552719116,0.11614827811717987,0,5e-05,1.0
472,1.318666934967041,0.0652184933423996,0,5e-05,1.0
473,1.3110870122909546,0.07589402049779892,0,5e-05,1.0
474,1.315990924835205,0.09003762155771255,0,5e-05,1.0
475,1.3161381483078003,0.08901473134756088,0,5e-05,1.0
476,1.3224027156829834,0.08208490163087845,0,5e-05,1.0
477,1.3136160373687744,0.0719829723238945,0,5e-05,1.0
478,1.2951531410217285,0.09688440710306168,0,5e-05,1.0
479,1.3245643377304077,0.07676631957292557,0,5e-05,1.0
480,1.3144490718841553,0.07841773331165314,0,5e-05,1.0
481,1.3127886056900024,0.07518409192562103,0,5e-05,1.0
482,1.2995859384536743,0.1026899591088295,0,5e-05,1.0
483,1.3177639245986938,0.10191833227872849,0,5e-05,1.0
484,1.3186324834823608,0.07477063685655594,0,5e-05,1.0
485,1.3088053464889526,0.11353162676095963,0,5e-05,1.0
486,1.308413028717041,0.08586513996124268,0,5e-05,1.0
487,1.311923861503601,0.08186028897762299,0,5e-05,1.0
488,1.3058340549468994,0.12625157833099365,0,5e-05,1.0
489,1.3283913135528564,0.14086049795150757,0,5e-05,1.0
490,1.3157905340194702,0.09204183518886566,0,5e-05,1.0
491,1.2924002408981323,0.09139925986528397,0,5e-05,1.0
492,1.306691288948059,0.08937231451272964,0,5e-05,1.0
493,1.319434404373169,0.0772971361875534,0,5e-05,1.0
494,1.3181524276733398,0.09553801268339157,0,5e-05,1.0
495,1.3183271884918213,0.12345947325229645,0,5e-05,1.0
496,1.3248388767242432,0.10735078901052475,0,5e-05,1.0
497,1.3221368789672852,0.0737420842051506,0,5e-05,1.0
498,1.3190027475357056,0.06300878524780273,0,5e-05,1.0
499,1.316519021987915,0.09794466197490692,0,5e-05,1.0
500,1.3239901065826416,0.07847381383180618,0,5e-05,1.0
501,1.3060253858566284,0.10398813337087631,0,5e-05,1.0
502,1.3158905506134033,0.08368717133998871,0,5e-05,1.0
503,1.317562460899353,0.08282570540904999,0,5e-05,1.0
504,1.3210413455963135,0.12135247886180878,0,5e-05,1.0
505,1.3082001209259033,0.07833772897720337,0,5e-05,1.0
506,1.3306293487548828,0.09490863978862762,0,5e-05,1.0
507,1.3030778169631958,0.09185503423213959,0,5e-05,1.0
508,1.3203212022781372,0.1041962131857872,0,5e-05,1.0
509,1.31995689868927,0.10831098258495331,0,5e-05,1.0
510,1.3208059072494507,0.08144447952508926,0,5e-05,1.0
511,1.3276511430740356,0.13439621031284332,0,5e-05,1.0
512,1.2990292310714722,0.10404929518699646,0,5e-05,1.0
513,1.3128011226654053,0.08892150968313217,0,5e-05,1.0
514,1.330606460571289,0.1317066252231598,0,5e-05,1.0
515,1.3190516233444214,0.09979426860809326,0,5e-05,1.0
516,1.3367953300476074,0.10802395641803741,0,5e-05,1.0
517,1.294865369796753,0.1019861027598381,0,5e-05,1.0
518,1.3209871053695679,0.07245346158742905,0,5e-05,1.0
519,1.3233838081359863,0.07679573446512222,0,5e-05,1.0
520,1.3159043788909912,0.09102041274309158,0,5e-05,1.0
521,1.3048263788223267,0.09514997899532318,0,5e-05,1.0
522,1.3040125370025635,0.08472401648759842,0,5e-05,1.0
523,1.31393301486969,0.0739688128232956,0,5e-05,1.0
524,1.3198740482330322,0.07400219142436981,0,5e-05,1.0
525,1.3250125646591187,0.08184489607810974,0,5e-05,1.0
526,1.3114322423934937,0.10320363938808441,0,5e-05,1.0
527,1.3237751722335815,0.0999675765633583,0,5e-05,1.0
528,1.3150744438171387,0.11154398322105408,0,5e-05,1.0
529,1.3176605701446533,0.10173394531011581,0,5e-05,1.0
530,1.3095988035202026,0.10665374994277954,0,5e-05,1.0
531,1.321190357208252,0.09798365086317062,0,5e-05,1.0
532,1.3079007863998413,0.10223766416311264,0,5e-05,1.0
533,1.3121639490127563,0.09258146584033966,0,5e-05,1.0
534,1.3126426935195923,0.09185588359832764,0,5e-05,1.0
535,1.3026376962661743,0.13846848905086517,0,5e-05,1.0
536,1.3159139156341553,0.08060197532176971,0,5e-05,1.0
537,1.3187789916992188,0.08591825515031815,0,5e-05,1.0
538,1.3188097476959229,0.12534095346927643,0,5e-05,1.0
539,1.3163983821868896,0.09570173174142838,0,5e-05,1.0
540,1.3104538917541504,0.09998573362827301,0,5e-05,1.0
541,1.3179161548614502,0.09908086806535721,0,5e-05,1.0
542,1.3111294507980347,0.11753259599208832,0,5e-05,1.0
543,1.3153696060180664,0.11632818728685379,0,5e-05,1.0
544,1.3235063552856445,0.0989038273692131,0,5e-05,1.0
545,1.3227696418762207,0.11058808118104935,0,5e-05,1.0
546,1.3082557916641235,0.10651170462369919,0,5e-05,1.0
547,1.2952473163604736,0.11802472174167633,0,5e-05,1.0
548,1.3206995725631714,0.09710424393415451,0,5e-05,1.0
549,1.3089622259140015,0.14445817470550537,0,5e-05,1.0
550,1.3364619016647339,0.135663703083992,0,5e-05,1.0
551,1.3197773694992065,0.1332758367061615,0,5e-05,1.0
552,1.325441837310791,0.1156378909945488,0,5e-05,1.0
553,1.3251878023147583,0.1268097460269928,0,5e-05,1.0
554,1.3162676095962524,0.12296156585216522,0,5e-05,1.0
555,1.3216687440872192,0.12005741894245148,0,5e-05,1.0
556,1.3094444274902344,0.09059703350067139,0,5e-05,1.0
557,1.3198493719100952,0.09992707520723343,0,5e-05,1.0
558,1.3060760498046875,0.11115368455648422,0,5e-05,1.0
559,1.324112892150879,0.0879838615655899,0,5e-05,1.0
560,1.310609221458435,0.12247250229120255,0,5e-05,1.0
561,1.306416630744934,0.09531862288713455,0,5e-05,1.0
562,1.3119148015975952,0.12438669800758362,0,5e-05,1.0
563,1.309004783630371,0.11515484750270844,0,5e-05,1.0
564,1.3150370121002197,0.1289038211107254,0,5e-05,1.0
565,1.3187916278839111,0.12792855501174927,0,5e-05,1.0
566,1.32180655002594,0.13060542941093445,0,5e-05,1.0
567,1.3072218894958496,0.10713411122560501,0,5e-05,1.0
568,1.299567699432373,0.09747780114412308,0,5e-05,1.0
569,1.3247586488723755,0.10405249148607254,0,5e-05,1.0
570,1.3147395849227905,0.11211901158094406,0,5e-05,1.0
571,1.3202893733978271,0.09510816633701324,0,5e-05,1.0
572,1.3316271305084229,0.08959590643644333,0,5e-05,1.0
573,1.3090758323669434,0.11086751520633698,0,5e-05,1.0
574,1.3170020580291748,0.10191080719232559,0,5e-05,1.0
575,1.3144347667694092,0.09809552133083344,0,5e-05,1.0
576,1.3170617818832397,0.09047193080186844,0,5e-05,1.0
577,1.323936104774475,0.09520530700683594,0,5e-05,1.0
578,1.3084243535995483,0.09819216281175613,0,5e-05,1.0
579,1.2989574670791626,0.10147267580032349,0,5e-05,1.0
580,1.3092178106307983,0.12891140580177307,0,5e-05,1.0
581,1.313617467880249,0.12877899408340454,0,5e-05,1.0
582,1.3225507736206055,0.13596776127815247,0,5e-05,1.0
583,1.3077757358551025,0.11962763220071793,0,5e-05,1.0
584,1.299881935119629,0.11858388781547546,0,5e-05,1.0
585,1.3140226602554321,0.07899334281682968,0,5e-05,1.0
586,1.3103424310684204,0.10396748036146164,0,5e-05,1.0
587,1.3094351291656494,0.10936509817838669,0,5e-05,1.0
588,1.302091121673584,0.13053177297115326,0,5e-05,1.0
589,1.32142174243927,0.10619109869003296,0,5e-05,1.0
590,1.3205912113189697,0.08488726615905762,0,5e-05,1.0
591,1.3216686248779297,0.07791996002197266,0,5e-05,1.0
592,1.3079808950424194,0.10715027153491974,0,5e-05,1.0
593,1.3114732503890991,0.10976211726665497,0,5e-05,1.0
594,1.3144584894180298,0.08334018290042877,0,5e-05,1.0
595,1.3109418153762817,0.10356748104095459,0,5e-05,1.0
596,1.3153058290481567,0.09078461676836014,0,5e-05,1.0
597,1.3119239807128906,0.10294254124164581,0,5e-05,1.0
598,1.3119817972183228,0.08270308375358582,0,5e-05,1.0
599,1.3138117790222168,0.10728852450847626,0,5e-05,1.0
600,1.3232351541519165,0.12366601824760437,0,5e-05,1.0
601,1.3314985036849976,0.1248076930642128,0,5e-05,1.0
602,1.3204455375671387,0.0978202372789383,0,5e-05,1.0
603,1.3363234996795654,0.16585080325603485,0,5e-05,1.0
604,1.3370673656463623,0.1376660317182541,0,5e-05,1.0
605,1.3266029357910156,0.10375230014324188,0,5e-05,1.0
606,1.322068452835083,0.08385592699050903,0,5e-05,1.0
607,1.3019773960113525,0.08909069001674652,0,5e-05,1.0
608,1.3197115659713745,0.13040748238563538,0,5e-05,1.0
609,1.3274869918823242,0.0902009829878807,0,5e-05,1.0
610,1.305000901222229,0.10888411104679108,0,5e-05,1.0
611,1.321405053138733,0.08065065741539001,0,5e-05,1.0
612,1.3200993537902832,0.10472328960895538,0,5e-05,1.0
613,1.3056589365005493,0.13342295587062836,0,5e-05,1.0
614,1.3246196508407593,0.12605367600917816,0,5e-05,1.0
615,1.3171217441558838,0.12511463463306427,0,5e-05,1.0
616,1.3194105625152588,0.11967415362596512,0,5e-05,1.0
617,1.3115195035934448,0.08448745310306549,0,5e-05,1.0
618,1.3305610418319702,0.12825678288936615,0,5e-05,1.0
619,1.3253560066223145,0.1326480507850647,0,5e-05,1.0
620,1.3142590522766113,0.12217702716588974,0,5e-05,1.0
621,1.323283076286316,0.1010383665561676,0,5e-05,1.0
622,1.3186908960342407,0.11994714289903641,0,5e-05,1.0
623,1.3230583667755127,0.10398014634847641,0,5e-05,1.0
624,1.3140193223953247,0.11049962043762207,0,5e-05,1.0
625,1.3021830320358276,0.11614106595516205,0,5e-05,1.0
626,1.3048001527786255,0.1333456188440323,0,5e-05,1.0
627,1.3193110227584839,0.10430927574634552,0,5e-05,1.0
628,1.3237934112548828,0.0733489915728569,0,5e-05,1.0
629,1.3147224187850952,0.11532553285360336,0,5e-05,1.0
630,1.3187812566757202,0.0853738933801651,0,5e-05,1.0
631,1.3123224973678589,0.10171699523925781,0,5e-05,1.0
632,1.3114311695098877,0.1239793449640274,0,5e-05,1.0
633,1.2977828979492188,0.09937300533056259,0,5e-05,1.0
634,1.3088443279266357,0.08772376924753189,0,5e-05,1.0
635,1.3313400745391846,0.12238605320453644,0,5e-05,1.0
636,1.325653314590454,0.11711248755455017,0,5e-05,1.0
637,1.3276654481887817,0.08638226240873337,0,5e-05,1.0
638,1.3185232877731323,0.12425743788480759,0,5e-05,1.0
639,1.3071902990341187,0.13104130327701569,0,5e-05,1.0
640,1.3244354724884033,0.12543822824954987,0,5e-05,1.0
641,1.314549207687378,0.08133138716220856,0,5e-05,1.0
642,1.3244190216064453,0.12152781337499619,0,5e-05,1.0
643,1.3161728382110596,0.1174844354391098,0,5e-05,1.0
644,1.3108104467391968,0.10476944595575333,0,5e-05,1.0
645,1.3116141557693481,0.10545621812343597,0,5e-05,1.0
646,1.3149522542953491,0.11303900927305222,0,5e-05,1.0
647,1.3106471300125122,0.10892537981271744,0,5e-05,1.0
648,1.3335591554641724,0.08904968947172165,0,5e-05,1.0
649,1.3295491933822632,0.10173564404249191,0,5e-05,1.0
650,1.3067257404327393,0.1286717653274536,0,5e-05,1.0
651,1.3063466548919678,0.09400369971990585,0,5e-05,1.0
652,1.3173460960388184,0.14570611715316772,0,5e-05,1.0
653,1.3129981756210327,0.12492245435714722,0,5e-05,1.0
654,1.3088043928146362,0.09193731099367142,0,5e-05,1.0
655,1.3258633613586426,0.1450679898262024,0,5e-05,1.0
656,1.3313244581222534,0.12916018068790436,0,5e-05,1.0
657,1.308359146118164,0.12261926382780075,0,5e-05,1.0
658,1.3150746822357178,0.0982535108923912,0,5e-05,1.0
659,1.3097013235092163,0.09511910378932953,0,5e-05,1.0
660,1.3023062944412231,0.09280318021774292,0,5e-05,1.0
661,1.3129023313522339,0.0984995886683464,0,5e-05,1.0
662,1.3314601182937622,0.11599113047122955,0,5e-05,1.0
663,1.3263663053512573,0.17904578149318695,0,5e-05,1.0
664,1.3272125720977783,0.0958104208111763,0,5e-05,1.0
665,1.3147633075714111,0.13980013132095337,0,5e-05,1.0
666,1.3129723072052002,0.10731790214776993,0,5e-05,1.0
667,1.3154128789901733,0.09636949002742767,0,5e-05,1.0
668,1.3155038356781006,0.1056685745716095,0,5e-05,1.0
669,1.3278398513793945,0.10865924507379532,0,5e-05,1.0
670,1.312736988067627,0.11475687474012375,0,5e-05,1.0
671,1.3186928033828735,0.1405724734067917,0,5e-05,1.0
672,1.32316255569458,0.10488317906856537,0,5e-05,1.0
673,1.3239166736602783,0.1117560863494873,0,5e-05,1.0
674,1.2977746725082397,0.11748931556940079,0,5e-05,1.0
675,1.2926654815673828,0.10952035337686539,0,5e-05,1.0
676,1.306512713432312,0.11251706629991531,0,5e-05,1.0
677,1.3151512145996094,0.13118141889572144,0,5e-05,1.0
678,1.312887191772461,0.11870872229337692,0,5e-05,1.0
679,1.3298660516738892,0.19747981429100037,0,5e-05,1.0
680,1.3113977909088135,0.1116621270775795,0,5e-05,1.0
681,1.3090616464614868,0.13618288934230804,0,5e-05,1.0
682,1.3204516172409058,0.1178690642118454,0,5e-05,1.0
683,1.3209434747695923,0.09205908328294754,0,5e-05,1.0
684,1.307654619216919,0.106500543653965,0,5e-05,1.0
685,1.3089197874069214,0.12951144576072693,0,5e-05,1.0
686,1.3196161985397339,0.0929754227399826,0,5e-05,1.0
687,1.3145617246627808,0.08735653012990952,0,5e-05,1.0
688,1.3042739629745483,0.11445188522338867,0,5e-05,1.0
689,1.320753812789917,0.1282314509153366,0,5e-05,1.0
690,1.3143894672393799,0.10863529145717621,0,5e-05,1.0
691,1.3102036714553833,0.07908320426940918,0,5e-05,1.0
692,1.3247287273406982,0.12765580415725708,0,5e-05,1.0
693,1.3087589740753174,0.10332219302654266,0,5e-05,1.0
694,1.3298780918121338,0.09334519505500793,0,5e-05,1.0
695,1.3185902833938599,0.10174784064292908,0,5e-05,1.0
696,1.3181862831115723,0.10586279630661011,0,5e-05,1.0
697,1.3302724361419678,0.14327606558799744,0,5e-05,1.0
698,1.316987156867981,0.10674621909856796,0,5e-05,1.0
699,1.320542812347412,0.11691427230834961,0,5e-05,1.0
700,1.305261254310608,0.11844387650489807,0,5e-05,1.0
701,1.314850091934204,0.11383597552776337,0,5e-05,1.0
702,1.3233299255371094,0.11781715601682663,0,5e-05,1.0
703,1.3164212703704834,0.13666479289531708,0,5e-05,1.0
704,1.3349809646606445,0.19239740073680878,0,5e-05,1.0
705,1.3120280504226685,0.14813555777072906,0,5e-05,1.0
706,1.3326573371887207,0.12554508447647095,0,5e-05,1.0
707,1.3138563632965088,0.1170196384191513,0,5e-05,1.0
708,1.3064804077148438,0.1023586168885231,0,5e-05,1.0
709,1.3093650341033936,0.10496055334806442,0,5e-05,1.0
710,1.3212052583694458,0.09379662573337555,0,5e-05,1.0
711,1.3266963958740234,0.11379951238632202,0,5e-05,1.0
712,1.306518793106079,0.12804995477199554,0,5e-05,1.0
713,1.3103400468826294,0.11829978972673416,0,5e-05,1.0
714,1.3126064538955688,0.07517116516828537,0,5e-05,1.0
715,1.3210387229919434,0.09224378317594528,0,5e-05,1.0
716,1.3287030458450317,0.12188860774040222,0,5e-05,1.0
717,1.312752366065979,0.09251566976308823,0,5e-05,1.0
718,1.3099098205566406,0.09493713080883026,0,5e-05,1.0
719,1.326130747795105,0.10255859047174454,0,5e-05,1.0
720,1.3131356239318848,0.10851863026618958,0,5e-05,1.0
721,1.3193002939224243,0.10858713090419769,0,5e-05,1.0
722,1.305335283279419,0.10643762350082397,0,5e-05,1.0
723,1.3108679056167603,0.10691330581903458,0,5e-05,1.0
724,1.3250319957733154,0.11077108979225159,0,5e-05,1.0
725,1.3137041330337524,0.1088733822107315,0,5e-05,1.0
726,1.3002731800079346,0.10040991753339767,0,5e-05,1.0
727,1.3037868738174438,0.10075657814741135,0,5e-05,1.0
728,1.310595989227295,0.2139960527420044,0,5e-05,1.0
729,1.3065941333770752,0.1092539057135582,0,5e-05,1.0
730,1.3084347248077393,0.10698235780000687,0,5e-05,1.0
731,1.3243186473846436,0.2068391591310501,0,5e-05,1.0
732,1.3231440782546997,0.13790175318717957,0,5e-05,1.0
733,1.3082270622253418,0.11921559274196625,0,5e-05,1.0
734,1.3125356435775757,0.12706419825553894,0,5e-05,1.0
735,1.3246711492538452,0.10456160455942154,0,5e-05,1.0
736,1.3278086185455322,0.08175132423639297,0,5e-05,1.0
737,1.321549654006958,0.11944612860679626,0,5e-05,1.0
738,1.3102675676345825,0.09866337478160858,0,5e-05,1.0
739,1.3089134693145752,0.1239025816321373,0,5e-05,1.0
740,1.3022739887237549,0.12097206711769104,0,5e-05,1.0
741,1.3053792715072632,0.15836431086063385,0,5e-05,1.0
742,1.3146026134490967,0.10349977761507034,0,5e-05,1.0
743,1.3072874546051025,0.10921769589185715,0,5e-05,1.0
744,1.3190722465515137,0.08981602638959885,0,5e-05,1.0
745,1.3120828866958618,0.14932870864868164,0,5e-05,1.0
746,1.3314752578735352,0.14276589453220367,0,5e-05,1.0
747,1.2994712591171265,0.13227352499961853,0,5e-05,1.0
748,1.3136571645736694,0.1255197823047638,0,5e-05,1.0
749,1.3123003244400024,0.2126934975385666,0,5e-05,1.0
750,1.3154408931732178,0.14126834273338318,0,5e-05,1.0
751,1.3039792776107788,0.1421826183795929,0,5e-05,1.0
752,1.3184235095977783,0.1231638714671135,0,5e-05,1.0
753,1.3203480243682861,0.1255437731742859,0,5e-05,1.0
754,1.3183387517929077,0.15142066776752472,0,5e-05,1.0
755,1.3058360815048218,0.12885694205760956,0,5e-05,1.0
756,1.3161540031433105,0.12978790700435638,0,5e-05,1.0
757,1.3239285945892334,0.13222454488277435,0,5e-05,1.0
758,1.316249132156372,0.1802118420600891,0,5e-05,1.0
759,1.318267583847046,0.10156238824129105,0,5e-05,1.0
760,1.3109679222106934,0.1304471492767334,0,5e-05,1.0
761,1.3182445764541626,0.1109987199306488,0,5e-05,1.0
762,1.3288099765777588,0.12872545421123505,0,5e-05,1.0
763,1.3160481452941895,0.08990257978439331,0,5e-05,1.0
764,1.3231526613235474,0.07446062564849854,0,5e-05,1.0
765,1.314278483390808,0.09851725399494171,0,5e-05,1.0
766,1.3058761358261108,0.09945098310709,0,5e-05,1.0
767,1.3118470907211304,0.1258404701948166,0,5e-05,1.0
768,1.3132308721542358,0.1482810229063034,0,5e-05,1.0
769,1.3180944919586182,0.16895230114459991,0,5e-05,1.0
770,1.3047077655792236,0.13194406032562256,0,5e-05,1.0
771,1.2967063188552856,0.12028679996728897,0,5e-05,1.0
772,1.302693247795105,0.10776365548372269,0,5e-05,1.0
773,1.3100184202194214,0.12211667001247406,0,5e-05,1.0
774,1.2994357347488403,0.13715329766273499,0,5e-05,1.0
775,1.2976328134536743,0.10687682777643204,0,5e-05,1.0
776,1.3125412464141846,0.09133351594209671,0,5e-05,1.0
777,1.3136377334594727,0.150804802775383,0,5e-05,1.0
778,1.2981358766555786,0.11431264132261276,0,5e-05,1.0
779,1.3095954656600952,0.11618754267692566,0,5e-05,1.0
780,1.3147445917129517,0.10020624846220016,0,5e-05,1.0
781,1.2884941101074219,0.1209137812256813,0,5e-05,1.0
782,1.3172200918197632,0.14905819296836853,0,5e-05,1.0
783,1.3295077085494995,0.12273384630680084,0,5e-05,1.0
784,1.3132989406585693,0.0976395532488823,0,5e-05,1.0
785,1.3159765005111694,0.10636743158102036,0,5e-05,1.0
786,1.311087727546692,0.12288122624158859,0,5e-05,1.0
787,1.2932744026184082,0.10668757557868958,0,5e-05,1.0
788,1.3198089599609375,0.13037337362766266,0,5e-05,1.0
789,1.3201552629470825,0.11657384037971497,0,5e-05,1.0
790,1.3236854076385498,0.09551108628511429,0,5e-05,1.0
791,1.3216826915740967,0.1285351812839508,0,5e-05,1.0
792,1.3221219778060913,0.10292420536279678,0,5e-05,1.0
793,1.3055542707443237,0.12036894261837006,0,5e-05,1.0
794,1.3117395639419556,0.102876216173172,0,5e-05,1.0
795,1.3216204643249512,0.09265094995498657,0,5e-05,1.0
796,1.3043255805969238,0.09492690861225128,0,5e-05,1.0
797,1.3138422966003418,0.10226044803857803,0,5e-05,1.0
798,1.300537347793579,0.1288055181503296,0,5e-05,1.0
799,1.3137975931167603,0.10238748788833618,0,5e-05,1.0
800,1.3081120252609253,0.11271748691797256,0,5e-05,1.0
801,1.3226608037948608,0.12353290617465973,0,4.975e-05,1.0
802,1.3047317266464233,0.12080011516809464,0,4.9500000000000004e-05,1.0
803,1.30206298828125,0.11082614958286285,0,4.9250000000000004e-05,1.0
804,1.3088703155517578,0.12323606014251709,0,4.9e-05,1.0
805,1.3130601644515991,0.11027085781097412,0,4.875e-05,1.0
806,1.305713176727295,0.12033672630786896,0,4.85e-05,1.0
807,1.320180892944336,0.12395279854536057,0,4.825e-05,1.0
808,1.31034517288208,0.12061073631048203,0,4.8e-05,1.0
809,1.3213096857070923,0.1582857072353363,0,4.775e-05,1.0
810,1.328525185585022,0.17560066282749176,0,4.75e-05,1.0
811,1.3162869215011597,0.11713976413011551,0,4.7249999999999997e-05,1.0
812,1.309155821800232,0.09714140743017197,0,4.7e-05,1.0
813,1.3087151050567627,0.12566837668418884,0,4.6750000000000005e-05,1.0
814,1.314611792564392,0.09462369233369827,0,4.6500000000000005e-05,1.0
815,1.3205188512802124,0.10725671052932739,0,4.6250000000000006e-05,1.0
816,1.3173452615737915,0.0757930800318718,0,4.600000000000001e-05,1.0
817,1.310525894165039,0.09468889981508255,0,4.575e-05,1.0
818,1.3203067779541016,0.0878148302435875,0,4.55e-05,1.0
819,1.310051441192627,0.11022137105464935,0,4.525e-05,1.0
820,1.3076646327972412,0.1179572343826294,0,4.5e-05,1.0
821,1.3241875171661377,0.12684884667396545,0,4.4750000000000004e-05,1.0
822,1.3172011375427246,0.12857556343078613,0,4.4500000000000004e-05,1.0
823,1.3208239078521729,0.10596426576375961,0,4.4250000000000005e-05,1.0
824,1.3123469352722168,0.1575145721435547,0,4.4000000000000006e-05,1.0
825,1.3138669729232788,0.13295269012451172,0,4.375e-05,1.0
826,1.3188817501068115,0.126344695687294,0,4.35e-05,1.0
827,1.320425271987915,0.10561805218458176,0,4.325e-05,1.0
828,1.3272489309310913,0.10568107664585114,0,4.3e-05,1.0
829,1.3109970092773438,0.11797275394201279,0,4.275e-05,1.0
830,1.3083375692367554,0.12979696691036224,0,4.25e-05,1.0
831,1.3084231615066528,0.12324627488851547,0,4.2250000000000004e-05,1.0
832,1.3146772384643555,0.10900045186281204,0,4.2e-05,1.0
833,1.3152402639389038,0.10160930454730988,0,4.175e-05,1.0
834,1.3060524463653564,0.1521272361278534,0,4.15e-05,1.0
835,1.3178973197937012,0.11087745428085327,0,4.125e-05,1.0
836,1.3260859251022339,0.12533573806285858,0,4.1e-05,1.0
837,1.3190585374832153,0.1334134191274643,0,4.075e-05,1.0
838,1.3000439405441284,0.10217158496379852,0,4.05e-05,1.0
839,1.3063242435455322,0.11273003369569778,0,4.025e-05,1.0
840,1.3028277158737183,0.12187588214874268,0,4e-05,1.0
841,1.299528956413269,0.10942726582288742,0,3.9750000000000004e-05,1.0
842,1.300922155380249,0.114925317466259,0,3.9500000000000005e-05,1.0
843,1.307616949081421,0.1257290542125702,0,3.9250000000000005e-05,1.0
844,1.3100894689559937,0.13903431594371796,0,3.9000000000000006e-05,1.0
845,1.307463526725769,0.1276865452528,0,3.875e-05,1.0
846,1.3048259019851685,0.13227824866771698,0,3.85e-05,1.0
847,1.317486047744751,0.1148967295885086,0,3.825e-05,1.0
848,1.3160083293914795,0.11885354667901993,0,3.8e-05,1.0
849,1.301552414894104,0.1298639476299286,0,3.775e-05,1.0
850,1.3147248029708862,0.10164979845285416,0,3.7500000000000003e-05,1.0
851,1.3119802474975586,0.1298811137676239,0,3.7250000000000004e-05,1.0
852,1.3241673707962036,0.1242533028125763,0,3.7e-05,1.0
853,1.3131800889968872,0.12159334868192673,0,3.675e-05,1.0
854,1.3077218532562256,0.12556414306163788,0,3.65e-05,1.0
855,1.3071132898330688,0.1155238002538681,0,3.625e-05,1.0
856,1.3187857866287231,0.11318594217300415,0,3.6e-05,1.0
857,1.303648591041565,0.11981181055307388,0,3.575e-05,1.0
858,1.3193987607955933,0.1101357638835907,0,3.55e-05,1.0
859,1.315032958984375,0.1375660002231598,0,3.525e-05,1.0
860,1.3178040981292725,0.1017712652683258,0,3.5e-05,1.0
861,1.309019923210144,0.14953620731830597,0,3.475e-05,1.0
862,1.3018580675125122,0.14963692426681519,0,3.45e-05,1.0
863,1.311018466949463,0.09783986955881119,0,3.4250000000000006e-05,1.0
864,1.3233064413070679,0.11023268848657608,0,3.4000000000000007e-05,1.0
865,1.3136301040649414,0.0893518328666687,0,3.375000000000001e-05,1.0
866,1.3106262683868408,0.10506675392389297,0,3.35e-05,1.0
867,1.2966536283493042,0.09989655762910843,0,3.325e-05,1.0
868,1.322907567024231,0.09294276684522629,0,3.3e-05,1.0
869,1.3063348531723022,0.09436467289924622,0,3.275e-05,1.0
870,1.311977505683899,0.1154540553689003,0,3.2500000000000004e-05,1.0
871,1.3074133396148682,0.1168477013707161,0,3.2250000000000005e-05,1.0
872,1.311212182044983,0.1286824643611908,0,3.2000000000000005e-05,1.0
873,1.3075599670410156,0.1356755495071411,0,3.175e-05,1.0
874,1.305191159248352,0.11990614235401154,0,3.15e-05,1.0
875,1.3051925897598267,0.12177933752536774,0,3.125e-05,1.0
876,1.3260031938552856,0.15489426255226135,0,3.1e-05,1.0
877,1.3083462715148926,0.1412305384874344,0,3.075e-05,1.0
878,1.3190031051635742,0.12065894156694412,0,3.05e-05,1.0
879,1.3102688789367676,0.13376957178115845,0,3.025e-05,1.0
880,1.2956504821777344,0.1369006186723709,0,3e-05,1.0
881,1.3131119012832642,0.1432589441537857,0,2.975e-05,1.0
882,1.310852289199829,0.12660326063632965,0,2.95e-05,1.0
883,1.3094708919525146,0.10878549516201019,0,2.925e-05,1.0
884,1.310957431793213,0.12859049439430237,0,2.9e-05,1.0
