step,train_loss,pre_clip_gradient_norm,clipped,learning_rate
87,0.8753751516342163,0.7201003432273865,0,8.700000000000001e-06
88,0.8142503499984741,0.626795768737793,0,8.8e-06
89,0.8488584160804749,0.6394503712654114,0,8.900000000000001e-06
90,0.9092801213264465,0.6141483187675476,0,9e-06
91,0.8235641121864319,0.6314571499824524,0,9.100000000000001e-06
92,0.8719986081123352,0.6773355603218079,0,9.200000000000002e-06
93,0.9061728715896606,0.746394693851471,0,9.3e-06
94,0.8883143663406372,0.7698402404785156,0,9.4e-06
95,0.890723705291748,0.6412543654441833,0,9.5e-06
96,0.8475440740585327,0.6412776112556458,0,9.600000000000001e-06
97,0.7907921075820923,0.6283236145973206,0,9.7e-06
98,0.9001102447509766,0.7789234519004822,0,9.800000000000001e-06
99,0.8806430101394653,0.5483723878860474,0,9.9e-06
100,0.9253042340278625,0.6093407273292542,0,1e-05
101,0.8514409065246582,0.6608625650405884,0,1e-05
102,0.8884873390197754,0.6808469295501709,0,1e-05
103,0.8751312494277954,0.6986972689628601,0,1e-05
104,0.8928908109664917,0.6784723401069641,0,1e-05
105,0.8733717203140259,0.6226664781570435,0,1e-05
106,0.9145071506500244,0.647837221622467,0,1e-05
107,0.8936953544616699,0.5634781122207642,0,1e-05
108,0.8503077030181885,0.6508128643035889,0,1e-05
109,0.9337892532348633,0.6951690316200256,0,1e-05
110,0.8807450532913208,0.6494783163070679,0,1e-05
111,0.8778029680252075,0.6769075393676758,0,1e-05
112,0.8947069048881531,0.617611825466156,0,1e-05
113,0.9295705556869507,0.6341940760612488,0,1e-05
114,0.8811488747596741,0.686893105506897,0,1e-05
115,0.8778519034385681,0.7296046614646912,0,1e-05
116,0.8118485808372498,0.6403934359550476,0,1e-05
117,0.8526662588119507,0.7322515249252319,0,1e-05
118,0.9085075855255127,0.7889748811721802,0,1e-05
119,0.9174492359161377,0.7372666001319885,0,1e-05
120,0.9327013492584229,0.6797029972076416,0,1e-05
121,0.8314988613128662,0.736469566822052,0,1e-05
122,0.8581863641738892,0.7488501667976379,0,1e-05
123,0.8679014444351196,0.6153662800788879,0,1e-05
124,0.916782021522522,0.6759750247001648,0,1e-05
125,0.9221315979957581,0.6524756550788879,0,1e-05
126,0.8996161222457886,0.6186532378196716,0,1e-05
127,0.8626758456230164,0.6612662672996521,0,1e-05
128,0.8887947201728821,0.7197012901306152,0,1e-05
129,0.862236499786377,0.6776854395866394,0,1e-05
130,0.8839108347892761,0.6629043817520142,0,1e-05
131,0.8870923519134521,0.6345255970954895,0,1e-05
132,0.8089966773986816,0.652195930480957,0,1e-05
133,0.8756664395332336,0.6380022168159485,0,1e-05
134,0.8714643716812134,0.6572297215461731,0,1e-05
135,0.8528667092323303,0.7106934785842896,0,1e-05
136,0.9539114832878113,0.661450982093811,0,1e-05
137,0.8947559595108032,0.613411009311676,0,1e-05
138,0.8469887971878052,0.7046809792518616,0,1e-05
139,0.8468389511108398,0.6834273934364319,0,1e-05
140,0.9236288666725159,0.5968207716941833,0,1e-05
141,0.8444578647613525,0.6403741240501404,0,1e-05
142,0.9165223836898804,0.7203507423400879,0,1e-05
143,0.8226175308227539,0.7121274471282959,0,1e-05
144,0.8792160749435425,0.6482027769088745,0,1e-05
145,0.9205312728881836,0.5822204947471619,0,1e-05
146,0.8821077346801758,0.6551930904388428,0,1e-05
147,0.838815450668335,0.6341497898101807,0,1e-05
148,0.8104162812232971,0.6196020245552063,0,1e-05
149,0.8276433944702148,0.628406822681427,0,1e-05
150,0.8535369038581848,0.6629149913787842,0,1e-05
151,0.8485406041145325,0.6361046433448792,0,1e-05
152,0.865984320640564,0.6918485760688782,0,1e-05
153,0.8970728516578674,0.6374802589416504,0,1e-05
154,0.8622229099273682,0.6486466526985168,0,1e-05
155,0.9230661392211914,0.6144047379493713,0,1e-05
156,0.8913938403129578,0.6526121497154236,0,1e-05
157,0.877509593963623,0.610764741897583,0,1e-05
158,0.8989737033843994,0.6789722442626953,0,1e-05
159,0.9254947900772095,0.8112962245941162,0,1e-05
160,0.9015277624130249,0.5951297879219055,0,1e-05
161,0.8455058336257935,0.561370313167572,0,1e-05
162,0.9289054274559021,0.6655955910682678,0,1e-05
163,0.8826746940612793,0.6650640368461609,0,1e-05
164,0.9491745233535767,0.640221118927002,0,1e-05
165,0.916487455368042,0.6539623737335205,0,1e-05
166,0.8924828767776489,0.5920717716217041,0,1e-05
167,0.9395710825920105,0.5820797085762024,0,1e-05
168,0.8836387395858765,0.7164530158042908,0,1e-05
169,0.8851221799850464,0.6541101932525635,0,1e-05
170,0.8994227051734924,0.700721800327301,0,1e-05
171,0.8724480867385864,0.5941458940505981,0,1e-05
172,0.8646337985992432,0.6957838535308838,0,1e-05
173,0.84759920835495,0.6478156447410583,0,1e-05
174,0.7688169479370117,0.6477833390235901,0,1e-05
175,0.8842877149581909,0.6639123558998108,0,1e-05
176,0.8676535487174988,0.613645613193512,0,1e-05
177,0.9152876138687134,0.6638143658638,0,1e-05
178,0.8716126084327698,0.6847000122070312,0,1e-05
179,0.8946797251701355,0.7071224451065063,0,1e-05
180,0.8593446016311646,0.6252592206001282,0,1e-05
181,0.9015862941741943,0.5998742580413818,0,1e-05
182,0.8893554210662842,0.6134495139122009,0,1e-05
183,0.8854104280471802,0.6333686709403992,0,1e-05
184,0.9291563034057617,0.6634685397148132,0,1e-05
185,0.9821184873580933,0.6696797013282776,0,1e-05
186,0.9266910552978516,0.6884292960166931,0,1e-05
187,0.8529014587402344,0.8133621215820312,0,1e-05
188,0.8888178467750549,0.6686798334121704,0,1e-05
189,0.8663715124130249,0.6489331126213074,0,1e-05
190,0.9045077562332153,0.6350167393684387,0,1e-05
191,0.8510065078735352,0.6893416047096252,0,1e-05
192,0.8936461806297302,0.6265261769294739,0,1e-05
193,0.8526584506034851,0.6434446573257446,0,1e-05
194,0.9202795028686523,0.6361124515533447,0,1e-05
195,0.8826562166213989,0.6575652360916138,0,1e-05
196,0.8551801443099976,0.5958625674247742,0,1e-05
197,0.8869645595550537,0.65751713514328,0,1e-05
198,0.8991272449493408,0.6466536521911621,0,1e-05
199,0.8283041715621948,0.7256127595901489,0,1e-05
200,0.8726494312286377,0.648329496383667,0,1e-05
201,0.8569303750991821,0.5473813414573669,0,1e-05
202,0.9459139108657837,0.6307358145713806,0,1e-05
203,0.9034685492515564,0.5718798637390137,0,1e-05
204,0.875962495803833,0.6735744476318359,0,1e-05
205,0.9119869470596313,0.7253257632255554,0,1e-05
206,0.8738381862640381,0.5871049165725708,0,1e-05
207,0.8237980008125305,0.6730064153671265,0,1e-05
208,0.8821752071380615,0.6817381978034973,0,1e-05
209,0.9165083169937134,0.6732402443885803,0,1e-05
210,0.8815618753433228,0.6796467900276184,0,1e-05
211,0.8043029308319092,0.6503525376319885,0,1e-05
212,0.8586984872817993,0.6627370119094849,0,1e-05
213,0.8368280529975891,0.617700457572937,0,1e-05
214,0.868500828742981,0.6237787008285522,0,1e-05
215,0.8646053671836853,0.6622996926307678,0,1e-05
216,0.8179564476013184,0.659878134727478,0,1e-05
217,0.8206299543380737,0.6677653789520264,0,1e-05
218,0.929625928401947,0.6503814458847046,0,1e-05
219,0.8783571720123291,0.6475456357002258,0,1e-05
220,0.9181313514709473,0.6393341422080994,0,1e-05
221,0.8367354869842529,0.6797288656234741,0,1e-05
222,0.9231231808662415,0.6440691947937012,0,1e-05
223,0.8257290124893188,0.5699702501296997,0,1e-05
224,0.8401730060577393,0.6283360719680786,0,1e-05
225,0.8970726728439331,0.6486114859580994,0,1e-05
226,0.8542582988739014,0.6734423041343689,0,1e-05
227,0.8322352766990662,0.6117894053459167,0,1e-05
228,0.9085198640823364,0.5395389199256897,0,1e-05
229,0.9366778135299683,0.5955666899681091,0,1e-05
230,0.8733616471290588,0.7768132090568542,0,1e-05
231,0.8352562189102173,0.6897422671318054,0,1e-05
232,0.9055300951004028,0.6298973560333252,0,1e-05
233,0.8592194318771362,0.6546674966812134,0,1e-05
234,0.8365122079849243,0.6410588622093201,0,1e-05
235,0.9296208620071411,0.6364548802375793,0,1e-05
236,0.927442193031311,0.6441038846969604,0,1e-05
237,0.8968099355697632,0.6882427334785461,0,1e-05
238,0.9372109770774841,0.9685688018798828,0,1e-05
239,0.9071884155273438,0.7129043936729431,0,1e-05
240,0.9254545569419861,0.5371133685112,0,1e-05
241,0.7991725206375122,0.6619946360588074,0,1e-05
242,0.846239447593689,0.6509191989898682,0,1e-05
243,0.8832215070724487,0.7189109325408936,0,1e-05
244,0.8868104815483093,0.7389443516731262,0,1e-05
245,0.8459189534187317,0.66981440782547,0,1e-05
246,0.9416767358779907,0.6272392272949219,0,1e-05
247,0.9539373517036438,0.6375157833099365,0,1e-05
248,0.8877972364425659,0.671973466873169,0,1e-05
249,0.8921741247177124,0.6753036379814148,0,1e-05
250,0.7779330015182495,0.7315385341644287,0,1e-05
251,0.8985673785209656,0.7531177401542664,0,1e-05
252,0.9338708519935608,0.6777393817901611,0,1e-05
253,0.8288933038711548,0.6083988547325134,0,1e-05
254,0.880810022354126,0.6501715183258057,0,1e-05
255,0.8946006298065186,0.6943603754043579,0,1e-05
256,0.8029930591583252,0.6606505513191223,0,1e-05
257,0.8882184028625488,0.6684443950653076,0,1e-05
258,0.8553908467292786,0.7757270336151123,0,1e-05
259,0.8306865692138672,0.698631227016449,0,1e-05
260,0.8806500434875488,0.6808228492736816,0,1e-05
261,0.8430477380752563,0.7701642513275146,0,1e-05
262,0.833462119102478,0.6849685311317444,0,1e-05
263,0.7945976853370667,0.6992314457893372,0,1e-05
264,0.9033794403076172,0.7033070921897888,0,1e-05
265,0.9096949100494385,1.3261339664459229,1,1e-05
266,0.8669015169143677,0.6813886761665344,0,1e-05
267,0.8815735578536987,0.575076162815094,0,1e-05
268,0.9466625452041626,0.6072244644165039,0,1e-05
269,0.9017432332038879,0.659256100654602,0,1e-05
270,0.8761997222900391,0.6836455464363098,0,1e-05
271,0.8547648191452026,0.6510718464851379,0,1e-05
272,0.9098454713821411,0.7237665057182312,0,1e-05
273,0.8753299117088318,0.5901101231575012,0,1e-05
274,0.9018193483352661,0.6368367075920105,0,1e-05
275,0.8563716411590576,0.6295943856239319,0,1e-05
276,0.8487376570701599,0.6313502788543701,0,1e-05
277,0.8399259448051453,0.6592311263084412,0,1e-05
278,0.8705505132675171,0.6386745572090149,0,1e-05
279,0.8603737950325012,0.7089741826057434,0,1e-05
280,0.9117134809494019,0.6871631145477295,0,1e-05
281,0.8980346918106079,0.6940809488296509,0,1e-05
282,0.8557087779045105,0.6211571097373962,0,1e-05
283,0.9177603125572205,0.6247285008430481,0,1e-05
284,0.8376870155334473,0.6336855292320251,0,1e-05
285,0.8932051658630371,0.5921004414558411,0,1e-05
286,0.8403078317642212,0.7378767132759094,0,1e-05
287,0.8486260175704956,0.5420805215835571,0,1e-05
288,0.9295691251754761,0.669005811214447,0,1e-05
289,0.8627572059631348,0.6317613124847412,0,1e-05
290,0.9324625730514526,0.6437551975250244,0,1e-05
291,0.8349559307098389,0.7346133589744568,0,1e-05
292,0.8146042823791504,0.5769875049591064,0,1e-05
293,0.8902199864387512,0.6700985431671143,0,1e-05
294,0.8738818168640137,0.6781632900238037,0,1e-05
295,0.8714357018470764,0.7130793929100037,0,1e-05
296,0.923986554145813,0.7335048317909241,0,1e-05
297,0.8833028674125671,0.661705732345581,0,1e-05
298,0.7729528546333313,0.6512727737426758,0,1e-05
299,0.8744751214981079,0.624528706073761,0,1e-05
300,0.9026486873626709,0.6646100282669067,0,1e-05
301,0.8693011999130249,0.7058424353599548,0,1e-05
302,0.84419846534729,0.757975697517395,0,1e-05
303,0.8330421447753906,0.7292928099632263,0,1e-05
304,0.8940998315811157,0.6201650500297546,0,1e-05
305,0.8561501502990723,0.6103726029396057,0,1e-05
306,0.8802852630615234,0.7084455490112305,0,1e-05
307,0.8936488032341003,0.7477917075157166,0,1e-05
308,0.9032202363014221,0.6292362213134766,0,1e-05
309,0.8366473317146301,0.6374463438987732,0,1e-05
310,0.8613928556442261,0.6856791973114014,0,1e-05
311,0.8903892040252686,0.651337742805481,0,1e-05
312,0.8941031694412231,0.6750594973564148,0,1e-05
313,0.8521552085876465,0.6532127857208252,0,1e-05
314,0.8384007215499878,0.6190699934959412,0,1e-05
315,0.8562010526657104,0.6448508501052856,0,1e-05
316,0.8626052141189575,0.6046456694602966,0,1e-05
317,0.8715791702270508,0.7585588693618774,0,1e-05
318,0.9490610361099243,0.6494762301445007,0,1e-05
319,0.8771531581878662,0.7207720279693604,0,1e-05
320,0.8488654494285583,0.6778026223182678,0,1e-05
321,0.919234037399292,0.6608932018280029,0,1e-05
322,0.8957639336585999,0.6680092215538025,0,1e-05
323,0.8792603015899658,0.6745969653129578,0,1e-05
324,0.8345471620559692,0.6415490508079529,0,1e-05
325,1.0025033950805664,0.6008484959602356,0,1e-05
326,0.8172508478164673,0.7535728216171265,0,1e-05
327,0.8167215585708618,0.7101653218269348,0,1e-05
328,0.8395848274230957,0.6538005471229553,0,1e-05
329,0.8288266658782959,0.6756160259246826,0,1e-05
330,0.8343825340270996,0.7281650900840759,0,1e-05
331,0.8177953958511353,0.5913785696029663,0,1e-05
332,0.8770689964294434,0.7328620553016663,0,1e-05
333,0.8233691453933716,0.6673079133033752,0,1e-05
334,0.874737024307251,0.6812840700149536,0,1e-05
335,0.8783734440803528,0.6127079725265503,0,1e-05
336,0.8285748958587646,0.715349018573761,0,1e-05
337,0.9566474556922913,0.7609602212905884,0,1e-05
338,0.8794094920158386,0.7178743481636047,0,1e-05
339,0.9033746719360352,0.6699034571647644,0,1e-05
340,0.8942786455154419,0.6703568696975708,0,1e-05
341,0.8568693399429321,0.6557763814926147,0,1e-05
342,0.8723827600479126,0.5728675127029419,0,1e-05
343,0.828838586807251,0.8242310285568237,0,1e-05
344,0.8346607089042664,0.6452252268791199,0,1e-05
345,0.8531764149665833,0.7160341143608093,0,1e-05
346,0.9130269289016724,0.7161029577255249,0,1e-05
347,0.8429297208786011,0.6932497620582581,0,1e-05
348,0.9316179156303406,0.6610204577445984,0,1e-05
349,0.8827910423278809,0.6781414747238159,0,1e-05
350,0.8980363607406616,0.6186648011207581,0,1e-05
351,0.8871291875839233,0.721396803855896,0,1e-05
352,0.8109610080718994,0.6636453866958618,0,1e-05
353,0.9081855416297913,0.6706727743148804,0,1e-05
354,0.9490654468536377,0.6370450854301453,0,1e-05
355,0.8389265537261963,0.653469979763031,0,1e-05
356,0.9049907326698303,0.6333737373352051,0,1e-05
357,0.8398880958557129,0.6890912652015686,0,1e-05
358,0.910054624080658,0.6000989079475403,0,1e-05
359,0.8537740111351013,0.5572034120559692,0,1e-05
360,0.8641774654388428,0.7232314944267273,0,1e-05
361,0.9051698446273804,0.6995941996574402,0,1e-05
362,0.872800350189209,0.6508257389068604,0,1e-05
363,0.9215441942214966,0.6403003334999084,0,1e-05
364,0.8918466567993164,0.7034465670585632,0,1e-05
365,0.877095639705658,0.6402424573898315,0,1e-05
366,0.919435977935791,0.6913096308708191,0,1e-05
367,0.8648762106895447,0.6869717836380005,0,1e-05
368,0.9285449981689453,0.6031590104103088,0,1e-05
369,0.8946083784103394,0.6201026439666748,0,1e-05
370,0.8845410346984863,0.6085518598556519,0,1e-05
371,0.8716785311698914,0.5982821583747864,0,1e-05
372,0.8451146483421326,0.6613567471504211,0,1e-05
373,0.8855898380279541,0.6310609579086304,0,1e-05
374,0.8165369629859924,0.5965103507041931,0,1e-05
375,0.8823548555374146,0.6831997036933899,0,1e-05
376,0.8724567294120789,0.7618829607963562,0,1e-05
377,0.8854906558990479,0.6316123008728027,0,1e-05
378,0.8635760545730591,0.6562252640724182,0,1e-05
379,0.8704922199249268,0.7478708624839783,0,1e-05
380,0.85922771692276,0.7062600255012512,0,1e-05
381,0.8113737106323242,0.627627968788147,0,1e-05
382,0.9316602349281311,0.6245838403701782,0,1e-05
383,0.8807789087295532,0.6915368437767029,0,1e-05
384,0.8271586894989014,0.7781013250350952,0,1e-05
385,0.9458903670310974,0.6460522413253784,0,1e-05
386,0.8567922115325928,0.7415449619293213,0,1e-05
387,0.9046595692634583,0.6884456276893616,0,1e-05
388,0.8481717109680176,0.7097603678703308,0,1e-05
389,0.865544319152832,0.7059227824211121,0,1e-05
390,0.8756512403488159,0.56844162940979,0,1e-05
391,0.8833698034286499,0.6684184074401855,0,1e-05
392,0.8837606906890869,0.6522586345672607,0,1e-05
393,0.8548707962036133,0.6693935394287109,0,1e-05
394,0.8596733212471008,0.7334665656089783,0,1e-05
395,0.8818601369857788,0.6469303369522095,0,1e-05
396,0.8956131339073181,0.5172876715660095,0,1e-05
397,0.8470745086669922,0.7471188306808472,0,1e-05
398,0.8455249071121216,0.6923319697380066,0,1e-05
399,0.9028247594833374,0.662828266620636,0,1e-05
400,0.868364155292511,0.6319496631622314,0,1e-05
401,0.8426589965820312,0.651369571685791,0,1e-05
402,0.8956902027130127,0.616321325302124,0,1e-05
403,0.8813878297805786,0.7227527499198914,0,1e-05
404,0.8436552286148071,0.6217824816703796,0,1e-05
405,0.8759840726852417,0.6960597634315491,0,1e-05
406,0.86833655834198,0.6356217265129089,0,1e-05
407,0.8348692059516907,0.670896053314209,0,1e-05
408,0.8257834911346436,0.55206298828125,0,1e-05
409,0.8886682987213135,0.5976609587669373,0,1e-05
410,0.9093636274337769,0.6776108145713806,0,1e-05
411,0.8208850026130676,0.6359149813652039,0,1e-05
412,0.8778588771820068,0.6257508397102356,0,1e-05
413,0.875601053237915,0.5989797115325928,0,1e-05
414,0.8754819631576538,0.6953763365745544,0,1e-05
415,0.892605185508728,0.6359058022499084,0,1e-05
416,0.8223958015441895,0.6670731902122498,0,1e-05
417,0.8619464039802551,0.7227268218994141,0,1e-05
418,0.8307949304580688,0.7024803757667542,0,1e-05
419,0.8619754314422607,0.6946062445640564,0,1e-05
420,0.8715884685516357,0.6314031481742859,0,1e-05
421,0.8431391716003418,0.6064504981040955,0,1e-05
422,0.8470627665519714,0.7191774249076843,0,1e-05
423,0.8588952422142029,0.6883416771888733,0,1e-05
424,0.82949298620224,0.7201454639434814,0,1e-05
425,0.9612908363342285,0.6657963395118713,0,1e-05
426,0.8607134222984314,0.6382833123207092,0,1e-05
427,0.9437646269798279,0.6284971833229065,0,1e-05
428,0.8833541870117188,0.8024474382400513,0,1e-05
429,0.9092257618904114,0.7613592743873596,0,1e-05
430,0.9804333448410034,0.6392675638198853,0,1e-05
431,0.834062933921814,0.7126270532608032,0,1e-05
432,0.8399197459220886,0.7232476472854614,0,1e-05
433,0.8270243406295776,0.6645047068595886,0,1e-05
434,0.8525654077529907,0.6704450845718384,0,1e-05
435,0.8847241997718811,0.5661923289299011,0,1e-05
436,0.8740540742874146,0.6847177743911743,0,1e-05
437,0.8638049960136414,0.6816794872283936,0,1e-05
438,0.8422858119010925,0.7006480097770691,0,1e-05
439,0.8774734735488892,0.6810976266860962,0,1e-05
440,0.8840465545654297,0.6505551934242249,0,1e-05
441,0.8755702972412109,0.6726788282394409,0,1e-05
442,0.8762643337249756,0.5957252979278564,0,1e-05
443,0.8675726652145386,0.6420380473136902,0,1e-05
444,0.8903458714485168,0.6168971061706543,0,1e-05
445,0.9178968071937561,0.6064189672470093,0,1e-05
446,0.8584505915641785,0.7936064600944519,0,1e-05
447,0.9000014066696167,0.7083912491798401,0,1e-05
448,0.9191309213638306,0.6217557787895203,0,1e-05
449,0.8587656021118164,0.708102285861969,0,1e-05
450,0.9257066249847412,0.5468007922172546,0,1e-05
451,0.8772950172424316,0.6589450836181641,0,1e-05
452,0.8816274404525757,0.6422656178474426,0,1e-05
453,0.9477229714393616,0.5948461294174194,0,1e-05
454,0.9090467691421509,0.7884067893028259,0,1e-05
455,0.8731147050857544,0.5850327610969543,0,1e-05
456,0.8642061352729797,0.6533529758453369,0,1e-05
457,0.8139141201972961,0.6890255212783813,0,1e-05
458,0.8787457942962646,0.7503003478050232,0,1e-05
459,0.9055341482162476,0.6036906838417053,0,1e-05
460,0.8182604312896729,0.6394525170326233,0,1e-05
461,0.8491795659065247,0.5847606062889099,0,1e-05
462,0.8984161615371704,0.6316326856613159,0,1e-05
463,0.7740098834037781,0.6776379942893982,0,1e-05
464,0.8938068151473999,0.7773354053497314,0,1e-05
465,0.904137372970581,0.6040590405464172,0,1e-05
466,0.7884355783462524,0.6539427042007446,0,1e-05
467,0.8484710454940796,0.6114110946655273,0,1e-05
468,0.8968384265899658,0.7050955891609192,0,1e-05
469,0.8419761061668396,0.5643613338470459,0,1e-05
470,0.9215682744979858,0.5878759622573853,0,1e-05
471,0.7787541151046753,0.6567339897155762,0,1e-05
472,0.9265309572219849,0.6813452243804932,0,1e-05
473,0.8565365076065063,0.639916181564331,0,1e-05
474,0.8977296352386475,0.6779801249504089,0,1e-05
475,0.8616593480110168,0.5413407683372498,0,1e-05
476,0.8315266966819763,0.6884362101554871,0,1e-05
477,0.9407376050949097,0.6060060262680054,0,1e-05
478,0.8381515741348267,0.6590689420700073,0,1e-05
479,0.8950649499893188,0.6274758577346802,0,1e-05
480,0.8355278372764587,0.6672316193580627,0,1e-05
481,0.8690248727798462,0.6403785347938538,0,1e-05
482,0.8132085800170898,0.614361047744751,0,1e-05
483,0.8493655323982239,0.6429886817932129,0,1e-05
484,0.9372377395629883,0.5780684351921082,0,1e-05
485,0.8984317779541016,0.6740801930427551,0,1e-05
486,0.8837846517562866,0.6375676393508911,0,1e-05
487,0.8294280767440796,0.6516419053077698,0,1e-05
488,0.8586974143981934,0.6506152749061584,0,1e-05
489,0.930259108543396,0.7015750408172607,0,1e-05
490,0.924720823764801,0.6047734618186951,0,1e-05
491,0.9021313190460205,0.6273956894874573,0,1e-05
492,0.9338583946228027,0.6108761429786682,0,1e-05
493,0.8077484369277954,0.7898927330970764,0,1e-05
494,0.9629477858543396,0.6224743127822876,0,1e-05
495,0.8610271215438843,0.6393665671348572,0,1e-05
496,0.8994939923286438,0.5873560905456543,0,1e-05
497,0.9667348861694336,0.6405693888664246,0,1e-05
498,0.9042513370513916,0.5829641819000244,0,1e-05
499,0.8053276538848877,0.6455045342445374,0,1e-05
500,0.8287448883056641,0.6425178050994873,0,1e-05
501,0.9261546730995178,0.6024174690246582,0,1e-05
502,0.8517847061157227,0.6370844841003418,0,1e-05
